RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
1.016596681,42,2,0.979596001,4900.0,4,0,2,0,0.0,was_in_trouble
0.690683851,55,0,0.432552146,12416.0,7,0,2,0,2.0,was_in_trouble
0.022782114,39,0,0.023937762,1670.0,10,0,0,0,1.0,was_in_trouble
0.00729326,34,1,0.107104605,2800.0,4,0,0,0,1.0,was_in_trouble
0.755832037,43,0,0.434347923,4500.0,4,0,1,0,0.0,was_in_trouble
0.011727812,52,0,0.99706408,7833.0,9,0,3,0,0.0,was_in_trouble
0.306656645,54,0,0.380134887,3261.0,11,0,1,0,1.0,was_in_trouble
0.9999999,39,0,0.713975223,4600.0,7,0,2,0,2.0,was_not_in_trouble
0.363108275,50,0,0.306719586,10833.0,9,0,1,0,0.0,was_in_trouble
0.972582065,58,0,1840.0,5400.0,6,0,0,0,0.0,was_in_trouble
0.032231663,52,0,1.647270546,5000.0,9,0,2,0,3.0,was_in_trouble
0.110412798,56,1,0.299017573,7226.0,12,0,1,0,0.0,was_in_trouble
0.422486189,64,0,3370.0,5400.0,13,0,1,0,0.0,was_in_trouble
0.11884745,60,0,1765.5,1.0,11,0,1,0,0.0,was_in_trouble
0.055493392,61,0,0.692369867,6185.0,17,0,3,0,0.0,was_in_trouble
0.011347677,64,0,0.00239904,2500.0,2,0,0,0,1.0,was_in_trouble
0.014152748,61,0,3513.0,5400.0,18,0,2,0,1.0,was_in_trouble
0.026032466,67,0,0.05286215,10271.0,4,0,1,0,0.0,was_in_trouble
0.001724103,74,0,1192.0,5400.0,19,0,1,0,0.0,was_in_trouble
0.389722056,55,1,0.144878499,3250.0,6,0,0,0,0.0,was_in_trouble
0.12628512,56,0,0.879324216,8700.0,16,0,2,0,0.0,was_in_trouble
0.070248403,65,0,0.407399471,14000.0,11,0,3,0,3.0,was_in_trouble
0.591151897,52,0,0.414664981,2372.0,9,0,1,0,0.0,was_in_trouble
0.047920362,69,0,0.284026137,7192.0,12,0,1,0,0.0,was_in_trouble
0.929067169,40,0,1689.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.035539155,67,0,0.005651682,11500.0,5,0,0,0,0.0,was_in_trouble
0.56942821,66,0,0.838733239,19166.0,33,0,6,0,0.0,was_in_trouble
0.079886217,64,0,190.0,5400.0,9,0,0,0,0.0,was_in_trouble
0.550754397,39,2,0.525252525,3167.0,7,0,0,1,0.0,was_not_in_trouble
0.024614111,63,0,0.424144407,9583.0,14,0,2,0,2.0,was_in_trouble
0.445693747,48,0,307.0,5400.0,5,0,0,0,1.0,was_in_trouble
0.023591941,75,0,0.012992126,2539.0,3,0,0,0,0.0,was_in_trouble
0.052786344,48,0,0.247731303,9586.0,19,0,3,0,0.0,was_in_trouble
0.809177392,40,1,0.796228841,4666.0,7,0,2,0,3.0,was_not_in_trouble
0.0,75,0,1.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.01259724,60,0,0.51069786,5000.0,9,0,1,0,1.0,was_in_trouble
0.023868885,57,1,0.173724024,11500.0,8,0,1,0,1.0,was_in_trouble
0.9999999,69,0,68.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.073304481,55,0,0.208026399,30000.0,13,0,2,0,1.0,was_in_trouble
0.06929137,73,0,0.038326946,6000.0,4,0,1,0,0.0,was_in_trouble
0.007999529,72,0,0.00078416,5100.0,1,0,0,0,0.0,was_in_trouble
0.021126933,46,0,0.192972433,7000.0,5,0,1,0,3.0,was_in_trouble
0.9999999,44,0,0.666547662,2800.0,2,0,0,0,2.0,was_not_in_trouble
0.001307642,61,0,2639.0,5400.0,6,0,2,0,1.0,was_in_trouble
1.405315615,35,1,0.186026936,4751.0,4,0,0,0,0.0,was_not_in_trouble
1.015074604,30,0,0.136561955,4583.0,3,0,0,0,5.0,was_not_in_trouble
0.095103746,64,0,0.359456218,2500.0,3,0,1,0,0.0,was_in_trouble
0.770596397,65,0,7579.0,5400.0,21,0,2,0,0.0,was_in_trouble
0.148371706,64,0,0.055164143,6670.0,4,0,0,0,0.0,was_in_trouble
0.03362041,80,0,0.015761821,1712.0,5,0,0,0,0.0,was_in_trouble
0.01965309,42,0,0.344931014,5000.0,11,0,2,0,0.0,was_in_trouble
0.07506195,56,0,2332.0,5400.0,16,0,2,1,2.0,was_in_trouble
0.179848579,40,0,0.588957055,4400.0,8,0,1,0,4.0,was_in_trouble
0.9999999,67,0,0.177826122,12410.0,7,0,2,0,0.0,was_in_trouble
0.425913068,28,0,0.23503876,3224.0,6,0,0,0,0.0,was_in_trouble
0.111980828,70,0,0.050928056,6518.0,5,0,0,0,1.0,was_in_trouble
0.385148866,40,0,2183.0,5400.0,8,0,3,0,1.0,was_in_trouble
0.026735492,49,0,0.296591271,9416.0,5,0,1,0,0.0,was_in_trouble
0.315109027,54,1,0.150280627,10333.0,8,0,0,0,0.0,was_in_trouble
0.341359811,47,0,0.838948038,12585.0,17,0,8,0,2.0,was_in_trouble
0.926073926,23,0,0.035322777,820.0,2,0,0,0,0.0,was_in_trouble
0.109615747,86,0,0.364385614,4003.0,8,0,1,0,0.0,was_in_trouble
0.031138255,53,0,0.142462366,13750.0,10,0,1,0,0.0,was_in_trouble
0.9999999,63,0,0.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.248675132,35,0,0.23907455,3500.0,8,0,0,0,0.0,was_in_trouble
0.004404675,51,0,0.292865531,6811.0,5,0,1,0,0.0,was_in_trouble
0.0,76,0,0.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.0,64,0,0.185604798,3000.0,5,0,0,0,0.0,was_in_trouble
0.131288192,30,0,0.238349342,8432.0,11,0,1,0,1.0,was_in_trouble
0.004766239,62,0,0.195451872,5100.0,9,0,2,0,1.0,was_in_trouble
0.005123561,68,0,0.007075472,1695.0,9,0,0,0,0.0,was_in_trouble
0.247389596,44,0,0.165041398,5434.0,4,0,0,0,3.0,was_in_trouble
1.259159371,63,2,0.69188989,8100.0,17,0,2,0,0.0,was_in_trouble
0.762192246,41,3,0.521344866,7167.0,14,0,3,0,1.0,was_not_in_trouble
0.042938651,69,0,1.076784643,3333.0,9,0,1,0,0.0,was_in_trouble
0.9999999,38,0,31.0,5400.0,0,0,0,0,0.0,was_not_in_trouble
0.042750146,71,0,0.41732146,5726.0,8,0,1,0,2.0,was_in_trouble
0.088310793,28,0,0.290301863,1556.0,6,0,0,0,0.0,was_in_trouble
0.14907859,35,0,0.373633545,6128.0,12,0,2,0,0.0,was_in_trouble
0.810384398,43,0,1.553089382,3333.0,14,0,2,0,0.0,was_in_trouble
0.221164914,51,1,0.04860393,2900.0,6,0,0,0,0.0,was_in_trouble
0.306355853,42,0,0.017091036,8600.0,1,0,0,0,2.0,was_in_trouble
0.667666167,31,0,42.0,5400.0,1,0,0,1,1.0,was_in_trouble
0.235747675,68,0,0.014744763,9833.0,8,0,0,0,0.0,was_in_trouble
0.175131349,28,0,0.050793228,7500.0,5,0,0,0,0.0,was_in_trouble
0.839548109,49,0,671.0,5400.0,5,0,0,0,0.0,was_in_trouble
0.027620018,87,0,0.00509898,3333.0,4,0,0,0,0.0,was_in_trouble
0.836911815,42,0,0.377842284,6200.0,6,0,1,0,3.0,was_in_trouble
0.0,29,0,473.0,5400.0,5,0,0,0,1.0,was_in_trouble
0.014360712,74,0,0.002908562,5500.0,5,0,0,0,1.0,was_in_trouble
0.908990011,51,4,714.0,5400.0,2,1,0,0,1.0,was_in_trouble
0.056111867,73,0,0.108111288,17000.0,15,0,3,0,1.0,was_in_trouble
0.466613355,28,0,0.14474651,1360.0,4,0,0,0,0.0,was_in_trouble
0.012283541,35,0,2143.0,1.0,8,0,2,0,2.0,was_in_trouble
0.117307582,27,0,304.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.676043194,50,0,0.588773789,4150.0,11,0,1,0,0.0,was_in_trouble
1.01779822,44,2,0.465957985,3950.0,4,0,1,0,0.0,was_not_in_trouble
0.0483289,88,0,0.040564374,1700.0,4,0,0,0,0.0,was_in_trouble
0.202908212,58,0,0.061134124,7000.0,6,0,1,0,0.0,was_in_trouble
0.661195142,59,0,0.709907014,8710.0,20,0,5,0,0.0,was_in_trouble
0.016534326,56,0,0.501931212,5436.0,14,0,2,0,1.0,was_in_trouble
0.006230152,61,0,0.001274581,5491.0,6,0,0,0,0.0,was_in_trouble
0.049295372,64,0,4133.0,5400.0,9,0,2,0,0.0,was_in_trouble
0.431106131,71,0,0.477175898,4928.0,8,0,1,0,0.0,was_in_trouble
0.320446592,49,0,0.377606645,11556.0,9,0,3,0,1.0,was_in_trouble
0.007949354,41,0,6.0,5400.0,6,0,0,0,0.0,was_in_trouble
0.062925831,59,1,0.284108788,4448.0,10,0,1,0,1.0,was_in_trouble
0.0,37,0,0.779864763,9316.0,10,0,4,0,2.0,was_in_trouble
0.9999999,33,0,0.003224766,3100.0,3,0,0,0,0.0,was_in_trouble
0.9999999,43,2,0.801427934,2240.0,4,2,1,1,0.0,was_not_in_trouble
0.382557108,43,0,0.149026361,7548.0,7,0,0,0,0.0,was_in_trouble
0.0,45,0,0.113005051,4751.0,9,0,1,0,0.0,was_in_trouble
0.004684222,76,0,309.0,5400.0,10,0,0,0,0.0,was_in_trouble
0.0,55,0,0.947473737,1998.0,7,0,1,0,1.0,was_in_trouble
0.331158036,37,0,0.544021208,7166.0,11,0,4,0,0.0,was_in_trouble
0.35936384,58,0,0.34237966,7000.0,10,0,2,0,0.0,was_in_trouble
0.090932806,75,0,0.75919362,4513.0,11,0,2,0,0.0,was_in_trouble
0.688525496,29,0,0.101254317,5500.0,5,0,0,1,3.0,was_not_in_trouble
0.080778217,53,2,0.510051036,9600.0,15,0,2,0,3.0,was_in_trouble
0.109767969,62,0,0.037792442,5000.0,3,0,0,0,2.0,was_in_trouble
0.182749467,56,0,0.27457136,12422.0,13,0,2,0,1.0,was_in_trouble
0.980005713,45,0,0.03398867,3000.0,1,0,0,0,0.0,was_in_trouble
0.339760549,32,1,0.442069741,5333.0,18,0,1,0,0.0,was_in_trouble
0.871143376,46,0,13.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.005466846,82,0,0.090383822,2422.0,4,0,0,0,0.0,was_in_trouble
0.381149871,52,1,0.466748768,3247.0,10,0,1,0,0.0,was_in_trouble
0.188443923,42,1,0.570408455,3500.0,18,0,1,0,1.0,was_in_trouble
0.099330913,59,0,0.100816531,6000.0,22,0,0,0,1.0,was_in_trouble
0.0,32,0,0.308138372,5000.0,12,0,1,0,2.0,was_in_trouble
0.200599982,60,0,0.480562579,12655.0,26,0,2,0,2.0,was_in_trouble
0.175686311,59,0,0.03700033,3026.0,6,0,0,0,0.0,was_in_trouble
0.394560544,64,0,2339.0,5400.0,9,0,1,0,0.0,was_in_trouble
0.062943154,40,0,0.307244796,11000.0,9,0,2,0,2.0,was_in_trouble
0.056125273,55,0,0.235568591,7500.0,22,0,1,0,0.0,was_in_trouble
0.9999999,41,0,1143.0,5400.0,2,0,1,0,0.0,was_in_trouble
0.421440212,52,0,0.349280825,13000.0,18,0,2,0,1.0,was_not_in_trouble
0.037681809,67,0,5065.0,5400.0,21,0,1,0,0.0,was_in_trouble
0.0,64,0,0.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.07137088,61,0,529.0,5400.0,12,0,0,0,0.0,was_in_trouble
0.979351032,53,0,0.455673942,9666.0,8,0,2,0,0.0,was_in_trouble
0.023716645,70,0,0.016463585,10750.0,27,0,0,0,0.0,was_in_trouble
0.9999999,47,0,0.241650557,15000.0,4,0,1,0,2.0,was_in_trouble
0.0,85,0,1639.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.9999999,41,0,0.130849933,58333.0,7,0,2,0,1.0,was_in_trouble
0.171177754,40,0,2256.0,5400.0,13,0,1,0,2.0,was_in_trouble
0.9999999,46,0,0.0,2300.0,0,0,0,0,0.0,was_not_in_trouble
0.031976001,69,0,1.026923077,519.0,10,0,0,0,0.0,was_in_trouble
0.002932942,52,3,0.092863392,8000.0,8,0,0,0,2.0,was_in_trouble
0.03388036,52,0,0.29352381,5249.0,8,0,2,0,1.0,was_in_trouble
0.0,35,0,0.308117353,7600.0,7,0,1,0,0.0,was_in_trouble
0.9999999,56,0,0.104947396,11500.0,4,0,2,0,3.0,was_in_trouble
0.01818961,88,0,11.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.9999999,62,0,0.000206968,14494.0,3,0,0,0,0.0,was_in_trouble
0.0,52,0,0.28580495,4726.0,10,0,1,0,3.0,was_in_trouble
0.9999999,57,1,0.239964711,6800.0,3,2,1,0,1.0,was_in_trouble
0.046097738,39,0,0.154193832,25000.0,13,0,1,0,0.0,was_in_trouble
0.038605764,41,0,5851.0,5400.0,8,0,3,0,0.0,was_in_trouble
0.010389042,75,0,104.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.046205303,62,0,0.176066846,3350.0,5,0,0,0,1.0,was_in_trouble
0.9999999,63,0,0.12783632,13000.0,4,0,3,0,2.0,was_in_trouble
0.0,40,0,2594.0,5400.0,5,0,1,0,4.0,was_in_trouble
0.0,43,0,0.453516238,12100.0,4,0,2,0,0.0,was_in_trouble
0.484955001,60,0,0.594078818,15300.0,16,0,6,0,0.0,was_in_trouble
0.560195443,48,0,0.325531342,3716.0,7,0,0,0,2.0,was_in_trouble
0.972055888,27,0,0.116929485,3360.0,5,0,0,0,0.0,was_in_trouble
1.311844078,40,1,0.625334523,4483.0,9,0,2,2,2.0,was_not_in_trouble
0.9999999,35,1,1463.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.045573498,63,0,0.026293823,2395.0,5,0,0,0,0.0,was_in_trouble
0.9999999,67,3,4.979695431,590.0,4,7,1,1,0.0,was_not_in_trouble
0.714233776,22,0,0.160963245,2366.0,4,0,0,0,0.0,was_in_trouble
0.0,61,0,3143.0,0.0,8,0,2,0,0.0,was_in_trouble
0.767219475,61,0,0.498215235,13166.0,16,0,2,0,0.0,was_in_trouble
0.002689542,86,0,0.007996801,2500.0,14,0,0,0,0.0,was_in_trouble
0.057657057,83,0,10.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.072495762,62,0,174.0,5400.0,10,0,0,0,0.0,was_in_trouble
0.272099112,70,0,0.222678917,4135.0,9,0,0,0,1.0,was_in_trouble
0.75060446,51,1,0.262688503,6166.0,15,0,1,0,1.0,was_in_trouble
0.0,41,0,1.247876062,2000.0,22,0,1,0,2.0,was_in_trouble
0.946131734,51,0,0.334000667,2996.0,3,0,0,0,3.0,was_in_trouble
0.9999999,48,0,0.144182963,3016.0,4,0,0,0,1.0,was_in_trouble
0.028921965,81,0,243.0,5400.0,4,0,0,0,1.0,was_in_trouble
0.246245353,38,0,0.251991876,6400.0,9,0,2,0,4.0,was_not_in_trouble
0.015169593,29,0,0.146951016,3000.0,5,0,0,0,0.0,was_in_trouble
0.307792285,44,0,0.098780244,5000.0,10,0,0,0,0.0,was_in_trouble
0.05404501,78,0,0.211438475,7500.0,14,0,1,0,0.0,was_in_trouble
0.810698217,54,0,0.045063928,4770.0,1,0,0,0,3.0,was_not_in_trouble
0.497233145,39,0,0.273018159,12500.0,9,0,1,0,1.0,was_in_trouble
0.208031679,67,0,4605.0,5400.0,7,0,4,0,0.0,was_in_trouble
0.325960764,44,0,0.349460216,2500.0,15,0,0,0,2.0,was_in_trouble
0.02437567,61,0,0.257233035,1900.0,6,0,0,0,1.0,was_in_trouble
0.04116996,59,0,0.678116094,6666.0,15,0,1,0,0.0,was_in_trouble
0.065774728,72,0,0.232751916,9000.0,5,0,1,0,1.0,was_in_trouble
0.059335784,30,0,2.039257673,1400.0,7,0,1,0,0.0,was_in_trouble
0.032532211,39,1,0.093080132,6950.0,5,0,0,0,0.0,was_in_trouble
0.773645271,35,0,0.039766884,2916.0,1,0,0,0,1.0,was_in_trouble
0.827585708,50,0,0.835531082,6900.0,13,0,1,0,0.0,was_in_trouble
0.083116583,36,0,0.225462423,6000.0,3,0,1,0,0.0,was_in_trouble
0.9999999,46,0,0.0,6000.0,1,0,0,1,4.0,was_in_trouble
0.074961923,45,0,0.003548006,9300.0,5,0,0,0,1.0,was_in_trouble
0.142277136,54,1,0.33614956,11125.0,11,0,3,0,2.0,was_in_trouble
1.094905095,26,1,0.027801911,1150.0,1,0,0,0,0.0,was_in_trouble
1.060091253,36,0,0.601358149,3975.0,10,0,2,0,1.0,was_in_trouble
0.776667241,60,2,401.0,5400.0,16,1,0,0,0.0,was_not_in_trouble
0.004473637,74,0,0.003308519,3626.0,8,0,0,0,0.0,was_in_trouble
0.29981378,48,0,0.364276787,8800.0,7,0,2,0,1.0,was_in_trouble
0.188085172,37,1,0.562072988,6000.0,17,0,2,0,0.0,was_in_trouble
0.149259178,53,0,0.458821026,4698.0,5,0,2,0,1.0,was_in_trouble
0.157157747,64,1,0.766464562,4782.0,12,0,3,0,0.0,was_in_trouble
0.277908311,44,1,999.0,5400.0,8,0,2,0,0.0,was_in_trouble
0.552558288,63,1,0.797040592,5000.0,12,0,3,0,4.0,was_in_trouble
0.618583153,64,0,0.139547803,18000.0,9,0,1,0,1.0,was_in_trouble
0.552649796,37,0,0.091346747,8100.0,4,0,0,0,1.0,was_in_trouble
0.202034053,47,0,0.658520329,4500.0,8,0,2,0,4.0,was_in_trouble
0.562838206,53,1,0.336035718,17021.0,12,0,2,0,2.0,was_in_trouble
0.058705325,71,0,0.077060475,3918.0,10,0,1,0,0.0,was_in_trouble
0.073842986,76,0,0.020795841,5000.0,4,0,0,0,0.0,was_in_trouble
0.007097497,67,0,0.003249188,4000.0,4,0,0,0,0.0,was_in_trouble
0.058642025,49,0,0.124023743,3200.0,10,0,1,0,3.0,was_in_trouble
0.549686229,43,1,0.026459561,9334.0,6,0,0,1,0.0,was_not_in_trouble
0.268488147,51,0,8276.0,5400.0,15,0,3,0,0.0,was_in_trouble
0.333277379,55,0,0.254870985,5696.0,9,0,2,0,0.0,was_in_trouble
0.9999999,51,4,0.363837068,9058.0,5,2,1,1,2.0,was_not_in_trouble
0.010171235,61,0,1556.0,5400.0,8,0,1,0,0.0,was_in_trouble
0.17954407,64,0,0.334068184,12700.0,10,0,2,0,0.0,was_in_trouble
0.953370953,32,0,0.407847576,5300.0,7,0,2,0,2.0,was_in_trouble
1.016058173,28,3,0.211708483,4184.0,5,1,0,1,0.0,was_in_trouble
0.459378906,26,0,0.24871959,3123.0,3,0,0,0,0.0,was_in_trouble
0.047282919,34,0,2717.0,5400.0,12,0,2,0,0.0,was_in_trouble
0.917739925,64,0,0.842792014,6360.0,20,0,1,0,0.0,was_in_trouble
0.019312938,81,0,0.32907489,4539.0,6,0,1,0,0.0,was_in_trouble
0.01764066,46,0,0.5034993,5000.0,10,0,2,0,2.0,was_in_trouble
0.010463465,82,0,0.158668266,3333.0,8,0,0,0,0.0,was_in_trouble
0.086665473,40,0,3746.0,5400.0,8,0,2,0,0.0,was_in_trouble
0.041643075,52,0,0.279202883,9433.0,8,0,2,0,1.0,was_in_trouble
0.017784149,40,0,0.421515697,5000.0,19,0,2,0,2.0,was_in_trouble
0.0,57,0,4181.0,5400.0,4,0,2,0,0.0,was_in_trouble
0.9999999,43,98,0.0,2000.0,0,98,0,98,1.0,was_in_trouble
0.9999999,36,1,0.155827835,6365.0,3,1,0,0,0.0,was_in_trouble
0.0,71,0,0.211684045,7000.0,13,0,2,0,0.0,was_in_trouble
0.186001591,45,0,0.103509116,5100.0,14,0,0,0,1.0,was_in_trouble
0.432134218,54,1,0.732726727,10000.0,19,0,2,0,2.0,was_in_trouble
0.121270298,31,0,0.228885557,2000.0,5,0,0,0,0.0,was_in_trouble
0.0,64,0,21.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.047555787,86,0,0.451927404,6666.0,30,0,2,0,1.0,was_in_trouble
0.114640315,37,0,1116.0,5400.0,4,0,1,0,0.0,was_in_trouble
0.116368656,68,0,0.442911418,5000.0,23,0,2,0,0.0,was_in_trouble
0.026982939,36,0,0.154658982,4163.0,10,0,0,0,0.0,was_in_trouble
0.047229235,31,0,0.887351019,2600.0,5,0,1,0,0.0,was_in_trouble
0.444477339,66,0,0.478802575,11958.0,35,0,2,0,0.0,was_in_trouble
0.203090833,50,0,0.081611275,10500.0,4,0,0,0,1.0,was_in_trouble
0.77447184,47,4,0.499883748,4300.0,5,1,1,0,1.0,was_in_trouble
0.311373309,62,0,0.341587302,4724.0,4,0,1,0,1.0,was_in_trouble
0.744989575,42,0,0.258749028,9000.0,12,0,0,0,2.0,was_in_trouble
0.477571147,48,0,0.445079317,13300.0,15,0,4,0,1.0,was_in_trouble
0.657703319,77,0,0.178177759,21500.0,18,0,1,0,1.0,was_in_trouble
0.392326605,48,0,0.476565501,5205.0,10,0,1,0,1.0,was_in_trouble
0.035609133,29,0,0.030197445,860.0,3,0,0,0,0.0,was_in_trouble
0.145734987,40,0,0.132527443,22500.0,8,0,2,0,1.0,was_in_trouble
0.489865413,40,0,0.650304083,6905.0,13,0,2,0,2.0,was_in_trouble
0.808814528,62,0,0.279004883,4300.0,12,0,0,0,0.0,was_not_in_trouble
0.02169783,27,0,0.002250563,2665.0,2,0,0,0,0.0,was_in_trouble
0.9999999,25,0,312.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.046032153,69,0,0.410324424,4900.0,13,0,1,0,1.0,was_in_trouble
0.234179272,37,0,0.241170033,10050.0,5,0,1,0,3.0,was_in_trouble
0.122516524,77,0,0.040802896,27350.0,11,0,2,0,0.0,was_in_trouble
0.038893871,62,0,0.192440378,6666.0,10,0,2,0,3.0,was_in_trouble
0.206145917,46,0,0.569701198,8600.0,4,0,2,0,2.0,was_in_trouble
0.194963133,65,0,0.298078909,9681.0,16,0,1,0,0.0,was_in_trouble
0.237083484,49,0,1457.0,5400.0,18,0,1,0,0.0,was_in_trouble
0.92020399,31,0,0.376721373,5300.0,2,0,1,0,1.0,was_in_trouble
0.091521816,50,0,1224.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.714846733,35,1,0.103825137,13541.0,6,0,0,0,0.0,was_in_trouble
0.027848423,71,0,2218.0,5400.0,12,0,1,0,0.0,was_in_trouble
0.673326673,25,0,0.011104942,1800.0,1,0,0,0,0.0,was_in_trouble
0.0,47,0,0.0,5400.0,2,0,0,0,2.0,was_in_trouble
0.175626681,77,0,0.179410295,2000.0,7,0,0,0,0.0,was_in_trouble
0.139403139,46,0,267.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.71335613,62,0,0.422632794,6061.0,15,0,1,0,1.0,was_in_trouble
0.056753033,78,0,0.451849384,3000.0,9,0,2,0,0.0,was_in_trouble
0.90824437,57,0,0.586648983,15833.0,20,0,2,0,0.0,was_in_trouble
0.9999999,49,0,991.0,5400.0,1,0,1,0,4.0,was_in_trouble
0.118494075,48,0,5802.0,5400.0,5,0,2,0,0.0,was_in_trouble
0.9999999,34,1,0.136099419,4988.0,2,1,1,0,2.0,was_not_in_trouble
0.229443152,78,0,0.303107489,5888.0,15,0,2,0,1.0,was_in_trouble
0.01347333,63,0,0.293514483,3900.0,9,0,1,0,0.0,was_in_trouble
0.227218021,58,0,0.288808039,11543.0,10,0,2,0,2.0,was_in_trouble
0.042991402,68,0,0.079037801,3200.0,2,0,0,1,0.0,was_in_trouble
0.017663723,24,0,0.116196401,4500.0,4,0,0,0,0.0,was_in_trouble
0.060986023,60,0,2022.0,5400.0,7,0,1,0,2.0,was_in_trouble
0.0,57,0,0.190586064,6500.0,3,0,0,0,0.0,was_in_trouble
0.191723652,58,0,0.211241218,14944.0,5,0,3,0,0.0,was_in_trouble
0.023121523,74,0,0.414234306,2500.0,4,0,1,0,0.0,was_in_trouble
0.35552064,33,0,0.790949139,2496.0,5,3,0,0,0.0,was_not_in_trouble
0.343813717,63,1,0.513258948,6900.0,12,0,2,0,0.0,was_in_trouble
0.14500703,42,0,0.157449427,13000.0,6,0,1,0,3.0,was_in_trouble
0.26061064,50,0,589.0,5400.0,5,0,0,0,2.0,was_in_trouble
0.008649935,66,0,0.177379561,7700.0,11,0,1,0,2.0,was_in_trouble
0.504815275,42,0,0.742880956,7198.0,6,0,2,0,1.0,was_in_trouble
0.002526183,53,0,0.516847516,1750.0,5,0,1,0,2.0,was_in_trouble
0.9999999,63,1,0.598890302,8650.0,5,0,1,0,2.0,was_in_trouble
0.769046191,78,0,0.26183844,1435.0,6,0,1,0,0.0,was_in_trouble
0.404004495,47,1,0.203234579,6986.0,10,0,1,0,2.0,was_in_trouble
0.028419716,62,0,0.33065524,5600.0,18,0,2,0,0.0,was_in_trouble
0.105137541,55,1,0.53481332,4954.0,10,0,1,0,1.0,was_in_trouble
0.101289871,53,0,1071.0,5400.0,4,0,1,0,0.0,was_in_trouble
0.077099143,52,0,0.49214778,8850.0,11,0,3,0,1.0,was_in_trouble
0.890821836,38,0,0.046968688,3001.0,3,0,0,0,1.0,was_in_trouble
0.197253516,72,0,0.254216115,1600.0,11,0,0,0,0.0,was_in_trouble
0.034453501,49,0,0.347184987,3729.0,6,0,1,0,0.0,was_in_trouble
0.268473153,31,0,0.043318894,3000.0,2,0,0,0,0.0,was_in_trouble
0.9999999,77,1,2360.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.155779428,64,0,0.818297153,7093.0,17,0,2,0,0.0,was_in_trouble
0.140673621,52,0,0.293582493,12200.0,14,0,1,0,1.0,was_in_trouble
0.07003742,73,1,0.726702228,3186.0,17,0,3,0,0.0,was_in_trouble
0.138045262,40,0,157.0,5400.0,12,0,0,0,0.0,was_not_in_trouble
0.033838122,74,0,52.0,5400.0,8,0,0,0,0.0,was_in_trouble
0.0,49,0,0.118432769,7860.0,3,0,1,0,0.0,was_in_trouble
0.085598288,41,0,7324.0,5400.0,5,0,0,0,2.0,was_in_trouble
0.0,55,1,0.722670106,3100.0,16,0,2,0,0.0,was_in_trouble
0.03298193,58,0,0.37881385,2916.0,14,0,1,0,0.0,was_in_trouble
0.974540624,46,2,0.412616339,2900.0,6,0,0,0,1.0,was_in_trouble
0.001371537,54,0,0.188108252,7500.0,7,0,2,0,2.0,was_in_trouble
0.001241749,65,0,91.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.028229986,43,0,0.427659106,4540.0,6,0,2,0,0.0,was_in_trouble
0.020927619,78,0,0.022188411,7886.0,8,0,0,0,0.0,was_in_trouble
0.005724877,76,0,979.0,5400.0,10,0,1,0,0.0,was_in_trouble
0.062607753,52,0,2348.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.9999999,33,1,0.740129935,2000.0,6,0,0,0,3.0,was_not_in_trouble
0.011951519,45,0,2060.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.016569062,29,1,0.312171957,4000.0,3,0,1,0,0.0,was_in_trouble
0.467890699,44,0,0.445710858,5000.0,7,0,1,0,0.0,was_in_trouble
0.394331494,46,0,0.79049377,6500.0,21,0,3,0,3.0,was_in_trouble
0.735055197,31,0,0.209711973,4200.0,6,0,0,0,0.0,was_in_trouble
0.9999999,87,0,0.084979054,5012.0,10,0,0,0,0.0,was_in_trouble
0.14669333,31,0,0.01244168,4500.0,5,0,0,0,0.0,was_in_trouble
0.9999999,63,0,3608.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.032061832,50,0,3352.0,5400.0,8,0,1,0,0.0,was_in_trouble
0.390790915,49,0,0.338034926,10421.0,7,0,3,0,2.0,was_in_trouble
0.015224305,51,0,0.01445709,3250.0,6,0,0,0,0.0,was_in_trouble
0.032664852,60,0,0.511929107,4400.0,9,0,1,0,0.0,was_in_trouble
